# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 106 814 382 259
p 2 0 135 785 467 282
p 2 0 121 799 655 276
p 2 0 81 839 348 232
p 2 0 129 791 442 279
p 2 1 110 809 534 264
p 2 0 91 829 342 240
p 2 0 101 819 370 252
p 2 0 90 830 651 246
p 2 0 92 828 320 239
p 2 0 62 858 287 215
p 2 0 69 851 608 225
p 2 0 50 870 279 205
p 2 0 80 840 309 229
p 2 0 90 830 571 246
p 2 0 55 865 271 206
p 2 0 83 837 332 233
p 2 1 75 844 428 231
p 2 0 56 864 274 208
p 2 0 83 837 313 233
p 2 1 85 834 647 245
p 2 0 57 863 278 209
p 2 0 46 874 247 197
p 2 1 42 877 375 205
p 2 0 39 881 213 188
p 2 0 82 838 303 232
p 2 1 76 843 635 239
p 2 0 55 865 281 207
p 2 0 49 871 256 201
p 2 0 62 858 519 220
p 2 0 59 861 260 208
p 2 0 67 853 268 216
p 2 0 69 851 562 219
p 2 0 56 864 282 206
p 2 0 54 866 273 209
p 2 0 45 875 478 203
p 2 0 35 885 218 189
p 2 0 48 872 254 202
p 2 0 57 863 570 216
p 2 0 47 873 263 200
p 2 0 41 879 238 195
p 2 1 25 894 333 191
p 2 0 27 893 203 182
p 2 0 52 868 257 205
p 2 1 42 877 589 207
p 2 0 32 888 213 186
p 2 0 30 890 215 185
p 2 0 37 883 353 192
p 2 0 27 893 209 182
p 2 0 39 881 227 192
p 2 1 43 876 573 208
p 2 0 27 893 202 181
p 2 0 28 892 194 179
p 2 0 25 895 199 180
p 2 0 22 898 187 177
p 2 0 15 905 174 170
p 2 0 24 896 437 183
p 2 0 30 890 216 186
p 2 0 34 886 200 183
i 2 920 0 0 49350 4234
p 2 0 290 630 544 434
p 2 0 259 661 464 398
p 2 88 711 121 51558 2347
p 2 0 581 339 1875 750
p 2 71 529 320 30199 1651
p 2 9 599 312 20069 1250
p 2 0 419 501 1357 584
p 2 5 552 363 24887 1205
p 2 10 646 264 18879 1265
p 2 11 648 261 25801 1330
p 2 0 419 501 1477 591
p 2 16 712 192 41471 1750
p 2 0 544 376 1924 716
p 2 0 265 655 732 421
p 2 13 699 208 43093 1740
p 2 0 536 384 1979 711
p 2 0 273 647 767 421
p 2 6 434 480 20096 982
p 2 0 361 559 1264 526
p 2 0 181 739 555 337
p 2 8 541 371 21619 1154
p 2 0 479 441 1648 651
p 2 0 292 628 863 445
p 2 0 184 736 961 338
p 2 0 187 733 530 337
p 2 0 149 771 445 297
p 2 0 257 663 1131 414
p 2 0 184 736 605 333
p 2 0 156 764 487 303
p 2 0 189 731 1059 342
p 2 0 154 766 501 302
p 2 0 142 778 487 289
p 2 0 136 784 645 294
p 2 0 81 839 317 231
p 2 0 73 847 321 225
p 2 1 134 785 794 291
p 2 0 124 796 418 273
p 2 0 94 826 336 243
p 2 0 113 807 857 268
p 2 0 99 821 364 247
p 2 0 84 836 326 234
p 2 0 125 795 694 278
p 2 0 104 816 349 251
p 2 0 63 857 259 214
p 2 0 76 844 729 235
p 2 0 75 845 289 225
p 2 0 41 879 219 193
p 2 0 33 887 201 185
p 2 0 46 874 234 198
p 2 0 51 869 248 202
p 2 0 66 854 555 221
p 2 0 33 887 215 188
p 2 0 41 879 212 194
p 2 0 28 892 399 193
p 2 0 30 890 198 183
i 2 920 0 0 41335 3854
p 2 0 425 495 643 538
p 2 0 348 572 521 471
p 2 0 245 675 396 371
p 2 0 246 674 391 365
p 2 0 230 690 411 354
p 2 4 234 682 1028 380
p 2 0 189 731 367 315
p 2 0 170 750 336 299
p 2 0 127 793 812 278
p 2 0 128 792 305 265
p 2 0 163 757 336 291
p 2 1 184 735 960 328
p 2 0 107 813 290 252
p 2 0 112 808 300 257
p 2 0 138 782 826 284
p 2 0 98 822 290 244
p 2 0 144 776 299 272
p 2 0 90 830 490 246
p 2 0 108 812 284 248
p 2 0 118 802 298 255
p 2 4 95 821 900 266
p 2 0 122 798 299 260
p 2 0 82 838 260 227
p 2 1 132 787 648 290
p 2 0 88 832 280 236
p 2 0 84 836 249 227
p 2 2 89 829 785 251
p 2 0 79 841 251 225
p 2 0 110 810 283 251
p 2 1 117 802 899 264
p 2 0 85 835 267 229
p 2 0 73 847 244 221
p 2 1 107 812 621 269
p 2 0 59 861 240 212
p 2 0 64 856 231 211
p 2 2 71 847 753 239
p 2 0 71 849 237 218
p 2 0 57 863 215 203
p 2 0 105 815 491 254
p 2 0 54 866 219 203
p 2 0 55 865 213 202
p 2 42 300 578 20343 1087
p 2 0 247 673 851 414
p 2 0 174 746 414 309
p 2 43 326 551 20397 1131
p 2 0 287 633 922 438
p 2 0 136 784 408 289
p 2 6 333 581 17886 881
p 2 0 282 638 1006 443
p 2 0 151 769 470 301
p 2 13 382 525 17395 946
p 2 0 258 662 992 422
p 2 0 153 767 472 302
p 2 13 360 547 17557 922
p 2 0 327 593 1037 474
p 2 0 158 762 441 302
p 2 13 348 559 17103 919
p 2 0 311 609 1149 477
p 2 0 207 713 678 362
p 2 13 435 472 19773 1017
p 2 0 352 568 1208 511
p 2 0 303 617 905 450
p 2 11 491 418 19939 1032
p 2 0 340 580 1213 505
p 2 0 213 707 678 363
p 2 39 397 484 24293 1230
p 2 0 347 573 1102 496
p 2 0 199 721 556 348
p 2 12 427 481 20796 1085
p 2 0 364 556 1199 525
p 2 0 195 725 567 341
p 2 2 430 488 17523 944
p 2 0 330 590 1131 487
p 2 0 232 688 565 363
p 2 0 451 469 18241 949
p 2 0 311 609 1126 474
p 2 0 199 721 571 342
p 2 6 435 479 21283 1010
p 2 0 306 614 1140 479
p 2 0 159 761 491 310
p 2 1 409 510 17162 868
p 2 0 326 594 1180 492
p 2 0 160 760 526 312
p 2 2 454 464 16620 907
p 2 0 345 575 1075 483
p 2 0 147 773 421 291
p 2 30 388 502 23085 1173
p 2 0 332 588 1098 500
p 2 0 225 695 544 362
p 2 17 389 514 20953 1064
p 2 0 317 603 1011 476
p 2 0 215 705 538 353
p 2 14 358 548 21508 1062
p 2 0 334 586 1166 505
p 2 0 161 759 520 316
p 2 21 336 563 21672 1026
p 2 0 267 653 1017 442
p 2 0 141 779 445 293
p 2 17 407 496 23772 1134
p 2 0 314 606 1179 494
p 2 0 174 746 506 320
p 2 16 418 486 24639 1154
p 2 0 291 629 1156 460
p 2 0 161 759 528 320
p 2 15 375 530 21219 1080
p 2 0 302 618 1143 479
p 2 0 167 753 494 319
p 2 3 395 522 19264 963
p 2 0 306 614 1099 476
p 2 0 203 717 549 351
p 2 5 370 545 17343 885
p 2 0 296 624 1054 460
p 2 0 174 746 490 320
p 2 8 374 538 16883 897
p 2 0 284 636 987 450
p 2 0 177 743 487 321
p 2 1 159 760 777 307
p 2 0 126 794 342 270
p 2 0 87 833 334 238
p 2 0 97 823 301 242
p 2 0 58 862 268 210
p 2 0 104 816 294 245
p 2 0 52 868 246 207
p 2 0 86 834 300 234
i 2 920 0 0 52711 4298
p 2 0 281 639 553 424
p 2 0 236 684 450 372
p 2 0 139 781 341 284
p 2 0 126 794 327 273
p 2 0 138 782 353 282
p 2 0 138 782 623 284
p 2 0 119 801 354 265
p 2 0 106 814 313 252
p 2 0 92 828 545 248
p 2 0 67 853 257 218
p 2 0 54 866 234 204
p 2 0 84 836 549 239
p 2 0 79 841 280 228
p 2 0 92 828 285 238
p 2 0 110 810 574 262
p 2 0 78 842 276 227
p 2 0 73 847 273 224
p 2 0 94 826 559 245
p 2 0 76 844 289 227
p 2 0 74 846 265 223
p 2 1 69 850 404 231
p 2 0 38 882 212 191
p 2 0 44 876 216 196
p 2 0 66 854 512 219
p 2 0 74 846 278 224
p 2 0 56 864 244 208
p 2 1 69 850 406 229
p 2 0 69 851 264 219
p 2 0 39 881 219 191
p 2 0 76 844 668 232
p 2 0 46 874 235 199
p 2 0 50 870 233 201
p 2 0 85 835 529 237
p 2 0 66 854 269 217
p 2 0 57 863 233 209
p 2 0 58 862 508 213
p 2 0 64 856 258 215
p 2 0 63 857 255 216
p 2 0 54 866 488 210
p 2 0 65 855 265 218
p 2 0 62 858 252 212
p 2 1 38 881 353 201
p 2 0 40 880 216 194
p 2 0 44 876 224 197
p 2 0 71 849 655 226
p 2 0 57 863 254 210
p 2 0 51 869 233 202
p 2 0 55 865 491 209
p 2 0 42 878 223 195
p 2 0 55 865 235 205
p 2 0 57 863 497 214
p 2 0 41 879 222 193
p 2 0 38 882 213 191
p 2 0 32 888 453 188
p 2 0 34 886 206 188
p 2 0 42 878 224 194
p 2 0 50 870 497 207
p 2 0 58 862 246 208
p 2 0 34 886 206 186
p 2 1 49 870 383 211
p 2 0 38 882 214 190
p 2 0 29 891 198 183
p 2 0 55 865 634 214
p 2 0 41 879 225 195
p 2 0 55 865 224 201
p 2 0 37 883 461 194
p 2 0 37 883 213 190
p 2 0 38 882 209 190
p 2 0 56 864 491 211
p 2 0 45 875 225 197
p 2 0 63 857 235 210
p 2 0 30 890 453 188
p 2 0 44 876 217 196
p 2 0 57 863 242 208
p 2 1 31 888 342 194
p 2 0 32 888 202 186
p 2 0 29 891 193 182
p 2 0 40 880 608 199
p 2 71 293 556 17668 1226
p 2 0 226 694 790 401
p 2 72 301 547 20761 1274
p 2 0 244 676 843 413
p 2 58 350 512 22442 1339
p 2 0 314 606 1294 521
p 2 68 392 460 24484 1428
p 2 0 295 625 1037 474
p 2 4 441 475 20254 1040
p 2 0 337 583 1124 512
p 2 4 422 494 19657 1005
p 2 0 334 586 1515 504
p 2 11 443 466 22069 1135
p 2 0 334 586 1169 508
p 2 2 429 489 17707 914
p 2 0 313 607 1150 484
p 2 3 413 504 20043 1002
p 2 0 335 585 1348 506
p 2 5 406 509 19750 977
p 2 49 464 407 13172 1186
p 2 14 558 348 22402 1266
p 2 44 444 432 11985 1122
p 2 2 528 390 17643 1016
p 2 10 479 431 12603 986
p 2 3 536 381 20355 1131
p 2 0 412 508 1257 574
p 2 10 607 303 28695 1430
p 2 0 416 504 1448 592
p 2 14 503 403 22247 1227
p 2 1 474 445 8995 858
p 2 1 564 355 17980 1052
p 2 0 366 554 1245 530
p 2 4 490 426 20328 1076
p 2 0 364 556 1182 527
p 2 4 463 453 19888 1040
p 2 0 340 580 1148 501
p 2 11 420 489 22252 1108
p 2 0 328 592 1116 502
p 2 1 395 524 17381 868
p 2 0 289 631 1052 453
p 2 3 401 516 19893 984
i 2 920 0 0 37094 3700
p 2 0 478 442 728 603
p 2 0 408 512 589 529
p 2 14 328 578 3585 580
p 2 0 239 681 442 371
p 2 0 231 689 420 359
p 2 29 273 618 5879 653
p 2 0 244 676 496 382
p 2 0 222 698 398 346
p 2 40 286 594 8979 776
p 2 0 234 686 560 382
p 2 0 171 749 373 306
p 2 53 226 641 11456 858
p 2 0 180 740 517 328
p 2 0 136 784 333 278
p 2 54 216 650 13144 892
p 2 0 215 705 603 361
p 2 0 175 745 412 311
p 2 49 400 471 23322 1160
p 2 0 322 598 966 465
p 2 0 170 750 438 313
p 2 55 358 507 21762 1112
p 2 0 302 618 959 451
p 2 0 222 698 549 363
p 2 38 388 494 21698 1060
p 2 0 292 628 1049 453
p 2 0 186 734 505 330
p 2 55 274 591 18517 973
p 2 0 255 665 823 406
p 2 0 198 722 493 341
p 2 58 292 570 16038 982
p 2 0 300 620 796 439
p 2 0 185 735 405 318
p 2 27 270 623 16812 860
p 2 0 253 667 792 410
p 2 0 245 675 575 384
p 2 51 239 630 16950 923
p 2 0 229 691 664 371
p 2 0 173 747 374 304
p 2 51 392 477 29879 1180
p 2 0 363 557 1201 517
p 2 0 205 715 559 346
p 2 52 411 457 28324 1163
p 2 0 334 586 1166 481
p 2 0 179 741 495 324
p 2 62 360 498 26946 1152
p 2 0 332 588 1133 482
p 2 0 240 680 730 388
p 2 46 304 570 18516 970
p 2 0 322 598 909 452
p 2 0 268 652 594 395
p 2 40 276 604 16791 917
p 2 0 256 664 776 410
p 2 0 187 733 465 325
p 2 52 381 487 17446 1042
p 2 0 228 692 764 377
p 2 0 217 703 536 348
p 2 48 314 558 19638 1006
p 2 0 283 637 847 431
p 2 0 178 742 480 320
p 2 49 344 527 21178 1048
p 2 0 272 648 907 428
p 2 53 263 604 15285 941
p 2 0 320 600 8561 556
p 2 47 385 488 13453 1036
p 2 0 237 683 742 392
p 2 55 382 483 19326 1158
p 2 0 309 611 1005 468
p 2 21 327 572 11916 830
p 2 0 278 642 751 425
p 2 23 281 616 13415 831
p 2 0 241 679 775 400
p 2 30 239 651 13532 824
p 2 0 249 671 783 411
p 2 0 175 745 439 318
p 2 38 248 634 14262 837
p 2 0 227 693 701 380
p 2 0 218 702 520 353
p 2 23 353 544 20663 934
p 2 0 263 657 948 423
p 2 0 192 728 483 332
p 2 37 347 536 19780 1004
p 2 0 287 633 932 437
p 2 0 191 729 444 331
p 2 34 283 603 19116 942
p 2 0 231 689 809 392
p 2 0 182 738 415 316
p 2 108 306 506 19118 1271
p 2 0 326 594 776 458
p 2 0 217 703 453 351
p 2 114 282 524 24941 1294
p 2 0 263 657 786 413
p 2 0 178 742 418 318
p 2 16 396 508 20505 900
p 2 0 297 623 1012 446
p 2 0 169 751 457 313
p 2 12 412 496 21419 929
p 2 0 313 607 1079 466
p 2 0 192 728 499 331
p 2 12 432 476 21767 956
p 2 0 388 532 1213 525
p 2 0 245 675 572 368
p 2 15 418 487 21654 937
p 2 0 340 580 1153 490
p 2 0 182 738 492 326
p 2 13 438 469 23413 1004
p 2 0 326 594 1158 484
p 2 0 239 681 712 388
p 2 14 324 582 14088 762
p 2 0 239 681 831 397
p 2 0 147 773 449 296
p 2 6 267 647 13550 643
p 2 0 227 693 821 379
p 2 0 155 765 467 302
p 2 8 293 619 16429 723
p 2 0 234 686 866 394
p 2 0 124 796 374 272
p 2 48 224 648 20148 932
p 2 0 209 711 753 364
p 2 0 156 764 438 298
p 2 32 279 609 19891 876
p 2 0 256 664 838 404
p 2 0 159 761 403 296
p 2 37 286 597 21442 947
p 2 0 301 619 1021 452
i 2 920 0 0 31801 3700
p 2 0 412 508 624 516
p 2 80 379 461 16698 1157
p 2 7 420 493 14028 883
p 2 230 286 404 37816 2116
p 2 0 254 666 853 418
p 2 181 314 425 36422 1945
p 2 0 246 674 894 406
p 2 0 171 749 513 321
p 2 4 440 476 23221 912
p 2 0 345 575 1321 501
p 2 0 291 629 965 440
p 2 0 426 494 23204 884
p 2 0 313 607 1218 470
p 2 0 162 758 541 309
p 2 4 412 504 21498 878
p 2 0 347 573 1355 501
p 2 0 198 722 578 336
p 2 1 395 524 22329 850
p 2 0 345 575 1333 499
p 2 0 146 774 504 293
p 2 0 140 780 432 286
p 2 0 100 820 350 249
p 2 0 88 832 334 236
p 2 11 393 516 26881 980
p 2 0 311 609 1243 467
p 2 0 142 778 478 292
p 2 11 387 522 25605 980
p 2 0 343 577 1300 506
p 2 0 173 747 521 318
p 2 4 383 533 22821 844
p 2 0 345 575 1420 506
p 2 0 170 750 553 315
p 2 0 390 530 23290 850
p 2 0 301 619 1294 456
p 2 0 171 749 580 314
p 2 11 394 515 25749 994
p 2 0 295 625 1271 458
p 2 0 172 748 569 319
p 2 11 381 528 26865 965
p 2 0 280 640 1246 439
p 2 0 108 812 423 259
p 2 5 369 546 22167 847
p 2 0 309 611 1343 473
p 2 0 178 742 567 322
p 2 0 391 529 22229 834
p 2 0 295 625 1226 452
p 2 0 138 782 476 285
p 2 5 394 521 21570 860
p 2 0 310 610 1240 463
p 2 0 175 745 552 319
p 2 102 287 531 34367 1535
p 2 0 244 676 1050 432
p 2 0 155 765 535 311
p 2 78 332 510 34807 1485
p 2 0 288 632 1128 460
p 2 0 140 780 489 294
p 2 129 286 505 37372 1648
p 2 0 239 681 1016 405
p 2 0 116 804 454 273
p 2 58 356 506 36267 1413
p 2 0 301 619 1263 479
p 2 0 162 758 497 312
p 2 19 387 514 30099 1148
p 2 0 312 608 1271 491
p 2 0 164 756 541 314
p 2 16 375 529 29192 1099
p 2 0 309 611 1168 471
p 2 0 130 790 456 279
p 2 2 364 554 20758 767
p 2 0 300 620 1199 460
p 2 0 139 781 461 287
p 2 1 373 546 19805 762
p 2 0 283 637 1143 437
p 2 0 112 808 431 262
p 2 1 381 538 19292 749
p 2 0 345 575 1632 513
p 2 0 182 738 637 331
p 2 1 371 548 18977 749
p 2 15 455 450 9287 922
p 2 0 262 658 849 421
p 2 12 554 354 27422 1208
p 2 0 403 517 1510 566
p 2 6 459 455 10790 934
p 2 8 702 210 28490 1374
p 2 5 670 245 12358 1171
p 2 0 468 452 1351 630
p 2 12 552 356 18327 1269
p 2 0 412 508 1284 611
p 2 0 303 617 723 445
p 2 6 406 508 10395 832
p 2 0 329 591 938 493
p 2 0 265 655 750 417
p 2 0 231 689 580 368
p 2 0 189 731 462 325
p 2 0 216 704 568 357
p 2 0 139 781 432 288
p 2 0 89 831 326 243
p 2 0 90 830 308 238
p 2 0 63 857 244 214
p 2 0 49 871 233 202
p 2 0 63 857 263 214
p 2 0 55 865 243 207
p 2 0 102 818 328 252
i 2 920 0 0 47561 4000
p 2 0 361 559 655 508
p 2 0 295 625 479 424
p 2 0 223 697 725 360
p 2 0 250 670 506 393
p 2 0 180 740 413 324
p 2 0 153 767 562 299
p 2 0 109 811 296 256
p 2 0 106 814 306 250
p 2 0 141 779 596 291
p 2 0 142 778 359 288
p 2 0 131 789 340 275
p 2 0 145 775 562 289
p 2 0 111 809 301 255
p 2 0 111 809 313 258
p 2 0 94 826 520 245
p 2 0 90 830 284 239
p 2 0 84 836 280 234
p 2 0 90 830 438 244
p 2 0 88 832 286 234
p 2 0 126 794 359 272
p 2 0 112 808 520 264
p 2 0 89 831 301 238
p 2 0 88 832 287 235
p 2 0 78 842 379 230
p 2 0 70 850 269 220
p 2 0 72 848 258 223
p 2 0 91 829 587 241
p 2 0 56 864 248 207
p 2 0 62 858 246 212
p 2 0 56 864 432 207
p 2 0 66 854 249 214
p 2 0 71 849 272 222
p 2 0 78 842 499 227
p 2 0 83 837 279 230
p 2 0 87 833 284 236
p 2 0 78 842 468 231
p 2 0 63 857 252 213
p 2 0 91 829 302 241
p 2 0 73 847 493 224
p 2 0 66 854 252 215
p 2 0 70 850 256 220
p 2 0 66 854 404 219
p 2 0 52 868 233 202
p 2 0 75 845 275 225
p 2 0 96 824 470 245
p 2 0 81 839 283 230
p 2 0 92 828 264 233
p 2 0 60 860 356 215
p 2 0 47 873 234 198
p 2 0 89 831 289 238
p 2 0 62 858 539 215
p 2 0 53 867 229 205
p 2 0 52 868 233 205
p 2 0 50 870 434 204
p 2 0 52 868 214 199
p 2 0 51 869 233 202
p 2 0 64 856 470 215
p 2 0 68 852 256 221
p 2 0 50 870 221 201
p 2 0 59 861 441 211
p 2 0 34 886 213 189
p 2 0 57 863 241 209
p 2 0 77 843 479 227
p 2 0 45 875 218 196
p 2 0 49 871 230 202
p 2 0 46 874 381 202
p 2 0 39 881 211 192
p 2 0 82 838 272 231
p 2 0 57 863 512 211
p 2 0 48 872 233 202
p 2 0 44 876 209 194
p 2 0 85 835 267 233
p 2 0 91 829 279 234
p 2 44 226 650 15768 907
p 2 0 198 722 663 352
p 2 10 237 673 13842 737
p 2 0 217 703 804 381
p 2 7 266 647 14703 737
p 2 0 223 697 865 384
p 2 0 130 790 382 279
p 2 61 248 611 19227 1087
p 2 0 211 709 807 377
p 2 58 279 583 20752 1139
p 2 0 259 661 936 423
p 2 45 278 597 21704 1075
p 2 0 235 685 885 402
p 2 8 315 597 14857 784
p 2 0 263 657 1006 422
p 2 3 321 596 14795 777
p 2 0 230 690 927 392
p 2 5 315 600 14503 758
p 2 0 258 662 967 415
p 2 3 322 595 15348 765
p 2 0 260 660 935 420
p 2 7 332 581 14849 795
p 2 2 426 492 13548 785
p 2 0 233 687 861 390
p 2 0 177 743 542 322
p 2 2 226 692 11001 530
p 2 0 185 735 785 346
p 2 0 170 750 597 319
p 2 17 393 510 20998 987
p 2 0 306 614 1135 465
p 2 0 212 708 649 363
p 2 6 388 526 20173 954
p 2 0 343 577 1319 516
p 2 0 231 689 733 385
p 2 6 280 634 11651 741
p 2 0 256 664 848 414
p 2 0 203 717 656 357
p 2 3 293 624 12808 753
p 2 0 311 609 1165 486
p 2 0 172 748 533 324
p 2 0 127 793 420 277
p 2 0 133 787 447 284
p 2 0 346 574 1165 496
p 2 0 221 699 655 367
p 2 0 139 781 434 285
p 2 0 101 819 357 250
p 2 0 162 758 528 308
p 2 0 106 814 366 253
p 2 0 102 818 349 250
p 2 0 106 814 379 255
p 2 0 126 794 431 272
p 2 0 93 827 352 242
p 2 0 89 831 329 238
p 2 0 92 828 348 243
p 2 0 127 793 407 274
p 2 0 83 837 327 233
p 2 0 62 858 274 212
p 2 0 77 843 299 226
p 2 0 88 832 333 236
p 2 0 64 856 289 216
p 2 0 58 862 267 209
p 2 0 51 869 254 203
p 2 0 66 854 266 216
p 2 0 67 853 290 218
p 2 1 171 748 10818 460
p 2 0 129 791 586 288
p 2 0 75 845 328 226
p 2 4 181 735 9716 461
p 2 0 148 772 601 302
p 2 0 83 837 329 234
p 2 2 183 735 9522 452
p 2 0 138 782 594 293
p 2 0 87 833 349 236
p 2 1 193 726 9079 468
p 2 0 147 773 628 303
p 2 0 100 820 381 249
p 2 0 182 738 7989 424
p 2 0 136 784 632 294
p 2 0 77 843 362 231
p 2 0 181 739 7966 423
p 2 0 148 772 636 306
p 2 0 81 839 333 233
p 2 0 136 784 537 287
p 2 0 96 824 400 245
p 2 0 84 836 336 236
p 2 0 88 832 358 242
p 2 0 96 824 362 248
p 2 0 70 850 319 224
p 2 0 66 854 288 216
p 2 0 80 840 306 228
p 2 0 156 764 529 303
p 2 0 112 808 380 261
p 2 0 68 852 290 218
p 2 0 72 848 300 223
p 2 0 100 820 365 248
p 2 0 49 871 249 199
p 2 0 52 868 264 203
p 2 0 70 850 293 218
p 2 0 85 835 348 234
p 2 0 68 852 291 219
p 2 0 43 877 244 196
p 2 0 54 866 255 206
p 2 0 74 846 304 222
p 2 0 57 863 260 208
p 2 0 60 860 263 211
p 2 0 60 860 271 211
p 2 0 52 868 249 205
p 2 0 38 882 242 194
p 2 0 40 880 239 194
p 2 0 65 855 292 216
p 2 0 35 885 218 188
p 2 0 36 884 224 187
p 2 0 31 889 204 184
p 2 0 32 888 209 185
p 2 0 54 866 256 203
p 2 0 42 878 233 195
p 2 0 43 877 232 194
p 2 0 33 887 211 185
p 2 0 27 893 209 179
p 2 0 55 865 239 206
p 2 0 31 889 207 184
p 2 43 325 552 19896 1097
p 2 0 267 653 965 435
p 2 51 349 520 21184 1204
p 2 0 258 662 924 428
p 2 0 203 717 543 354
p 2 34 317 569 18548 1038
p 2 0 280 640 977 451
p 2 16 304 600 17085 877
p 2 0 266 654 897 427
p 2 15 333 572 18001 905
p 2 0 283 637 1025 445
p 2 0 155 765 481 308
p 2 50 263 607 19086 1071
p 2 0 227 693 800 391
p 2 0 171 749 482 322
p 2 14 281 625 16069 823
p 2 0 234 686 834 396
p 2 0 190 730 563 344
p 2 7 275 638 15310 751
p 2 0 230 690 850 397
p 2 0 170 750 478 318
p 2 0 122 798 830 274
p 2 0 86 834 312 236
p 2 0 156 764 562 312
p 2 0 128 792 729 281
p 2 0 116 804 396 267
p 2 0 132 788 407 276
p 2 0 135 785 740 287
p 2 0 131 789 445 281
p 2 0 102 818 371 250
p 2 0 81 839 640 239
p 2 0 67 853 281 217
p 2 0 130 790 389 278
p 2 0 97 823 767 247
p 2 0 102 818 334 251
p 2 0 69 851 285 219
p 2 0 83 837 657 239
p 2 0 51 869 247 202
p 2 0 71 849 263 218
p 2 0 80 840 761 232
p 2 0 98 822 337 247
p 2 0 92 828 310 241
p 2 0 67 853 561 221
p 2 0 64 856 259 212
p 2 0 41 879 222 194
p 2 0 67 853 587 218
p 2 0 71 849 285 223
p 2 0 36 884 205 188
p 2 0 42 878 585 200
p 2 0 30 890 211 183
p 2 0 46 874 222 196
p 2 0 220 700 10465 505
p 2 0 190 730 796 345
p 2 0 107 813 368 254
p 2 0 234 686 11087 517
p 2 0 514 406 2807 699
p 2 0 269 651 825 417
p 2 0 274 646 10991 560
p 2 0 231 689 834 379
p 2 0 161 759 455 307
p 2 0 275 645 9870 532
p 2 0 191 729 754 340
p 2 0 130 790 422 277
p 2 0 263 657 9718 517
p 2 0 210 710 846 362
p 2 0 157 763 493 304
p 2 0 87 833 319 234
p 2 0 82 838 289 231
p 2 0 83 837 296 237
i 2 920 0 0 36932 3737
p 2 0 407 513 696 540
p 2 0 368 552 561 485
p 2 0 199 721 386 333
p 2 0 212 708 390 339
p 2 0 152 768 357 295
p 2 0 197 723 381 324
p 2 0 162 758 368 299
p 2 0 117 803 328 264
p 2 0 112 808 297 254
p 2 0 87 833 261 233
p 2 0 68 852 244 217
p 2 0 77 843 264 226
p 2 0 78 842 264 228
p 2 0 151 769 3251 314
p 2 0 179 741 487 323
p 2 0 118 802 2679 281
p 2 0 139 781 443 287
p 2 0 170 750 2570 330
p 2 0 111 809 418 261
p 2 0 96 824 387 245
p 2 0 80 840 282 229
p 2 0 62 858 298 212
p 2 0 55 865 235 205
p 2 0 61 859 278 214
p 2 0 101 819 365 247
p 2 0 95 825 296 238
p 2 0 81 839 290 229
p 2 0 84 836 371 236
p 2 0 106 814 335 252
p 2 0 116 804 3089 282
p 2 0 106 814 375 252
p 2 0 119 801 2949 284
p 2 0 118 802 430 266
p 2 0 97 823 3176 269
p 2 0 102 818 366 249
p 2 0 109 811 3436 279
p 2 0 122 798 421 270
p 2 0 99 821 311 245
p 2 0 170 750 2796 331
p 2 0 136 784 414 277
p 2 0 105 815 335 254
p 2 0 156 764 2363 317
p 2 0 84 836 352 237
p 2 0 148 772 414 292
p 2 0 147 773 2333 299
p 2 0 93 827 349 240
p 2 0 75 845 270 219
p 2 0 80 840 352 231
p 2 0 86 834 301 237
p 2 0 92 828 279 235
p 2 0 126 794 410 266
p 2 0 90 830 298 236
p 2 0 109 811 304 251
p 2 0 134 786 3313 303
p 2 0 102 818 393 252
p 2 0 136 784 3184 294
p 2 0 93 827 458 247
p 2 0 103 817 3023 272
p 2 0 105 815 385 256
p 2 0 99 821 3432 268
p 2 0 77 843 377 231
p 2 0 51 869 239 202
p 2 0 66 854 304 217
p 2 0 34 886 200 187
p 2 0 63 857 245 213
p 2 0 31 889 243 182
p 2 0 47 873 217 200
p 2 0 41 879 218 195
p 2 0 59 861 263 205
p 2 0 73 847 255 222
p 2 0 37 883 208 190
p 2 0 93 827 3102 264
p 2 0 68 852 335 223
p 2 0 115 805 3026 282
p 2 0 93 827 360 244
p 2 0 81 839 3127 251
p 2 0 99 821 391 250
p 2 0 85 835 3252 260
p 2 0 94 826 363 245
p 2 0 63 857 246 213
p 2 0 56 864 227 204
p 2 0 49 871 220 200
p 2 0 56 864 232 207
p 2 0 98 822 3052 261
p 2 0 74 846 329 226
p 2 0 76 844 3089 247
p 2 0 58 862 293 211
p 2 0 60 860 2956 234
p 2 0 77 843 353 229
p 2 0 82 838 3329 254
p 2 0 63 857 324 217
p 2 0 121 799 328 264
i 2 920 0 0 13850 3451
p 2 0 578 342 900 720
p 2 0 504 416 716 626
p 2 0 346 574 519 464
p 2 0 299 621 503 430
p 2 0 315 605 536 437
p 2 0 288 632 492 416
p 2 0 244 676 446 377
p 2 0 232 688 444 358
p 2 0 139 781 349 285
p 2 0 174 746 361 309
p 2 0 132 788 334 278
p 2 0 131 789 363 282
p 2 0 238 682 478 372
p 2 0 204 716 443 341
p 2 0 177 743 399 313
p 2 0 178 742 437 326
p 2 0 132 788 328 275
p 2 0 116 804 320 261
p 2 0 197 723 455 339
p 2 0 130 790 383 281
p 2 0 146 774 380 293
p 2 0 124 796 372 273
p 2 0 269 651 529 392
