# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 5 510 405 16502 1098
p 2 0 458 462 1992 657
p 2 0 354 566 1377 509
p 2 7 545 368 21153 1356
p 2 0 397 523 1717 587
p 2 0 297 623 767 452
p 2 3 519 398 17544 1146
p 2 0 412 508 1407 592
p 2 1 521 398 17691 1190
p 2 0 415 505 1406 606
p 2 0 252 668 690 410
p 2 8 515 397 18625 1265
p 2 0 448 472 1473 636
p 2 0 238 682 640 397
p 2 8 481 431 19740 1217
p 2 0 405 515 1322 589
p 2 1 277 642 1925 462
p 2 0 232 688 635 385
p 2 0 202 718 544 351
p 2 1 134 785 1676 325
p 2 0 109 811 392 267
p 2 0 134 786 424 287
p 2 0 106 814 339 258
p 2 0 85 835 300 239
p 2 72 397 451 28667 1686
p 2 0 342 578 1209 528
p 2 167 358 395 32358 2074
p 2 0 352 568 1204 552
p 2 0 237 683 608 396
p 2 94 413 413 27919 1724
p 2 12 636 272 20341 1328
p 2 0 456 464 1445 650
p 2 33 550 337 25363 1504
p 2 8 639 273 19138 1286
p 2 53 612 255 27086 1694
p 2 0 448 472 1530 646
p 2 43 679 198 43500 2095
p 2 0 570 350 2063 771
p 2 0 353 567 997 531
p 2 53 693 174 45834 2191
p 2 0 551 369 1998 763
p 2 0 297 623 854 467
p 2 36 696 188 44235 2093
p 2 0 576 344 2109 807
p 2 3 535 382 17093 1100
p 2 0 402 518 1320 585
p 2 6 684 230 35455 1645
p 2 0 597 323 2110 814
p 2 5 494 421 18744 1103
p 2 7 617 296 17862 1225
p 2 0 436 484 1468 615
p 2 12 484 424 20416 1207
p 2 1 619 300 17885 1178
p 2 0 444 476 1643 643
p 2 16 539 365 20202 1285
p 2 0 429 491 1447 610
p 2 0 416 504 1217 576
p 2 17 532 371 20965 1279
p 2 0 423 497 1495 603
p 2 0 298 622 822 455
p 2 11 404 505 20522 1119
p 2 0 308 612 1131 491
p 2 0 166 754 479 319
p 2 0 111 809 360 266
p 2 15 349 556 23125 1123
p 2 121 539 260 30352 2020
p 2 0 460 460 1582 654
p 2 116 669 135 51900 2704
p 2 0 621 299 2463 849
i 2 920 0 0 21972 3894
p 2 22 453 445 2938 814
p 2 7 559 354 8383 1069
p 2 96 419 405 7377 1204
p 2 0 386 534 1233 548
p 2 9 422 489 8217 935
p 2 50 432 438 8890 1143
p 2 0 339 581 1228 515
p 2 199 378 343 15238 1994
p 2 0 464 456 1280 671
p 2 247 352 321 20736 2207
p 2 0 353 567 977 525
p 2 83 486 351 19741 1595
p 2 0 369 551 1098 553
p 2 76 351 493 19570 1379
p 2 0 298 622 986 483
p 2 0 234 686 601 389
p 2 341 220 359 13005 2130
p 2 0 360 560 836 526
p 2 0 317 603 650 462
i 2 920 0 0 16453 3639
p 2 0 453 467 744 595
i 2 920 0 0 15796 3493
p 2 0 447 473 646 563
p 2 0 454 466 648 567
p 2 342 482 96 24820 3089
p 2 0 593 327 1172 751
i 2 920 0 0 46806 4128
p 2 0 371 549 680 527
p 2 2 417 501 7872 681
p 2 0 335 585 818 488
p 2 1 306 613 8122 582
p 2 0 273 647 797 431
p 2 5 260 655 8504 569
p 2 0 296 624 861 451
p 2 3 353 564 9114 657
p 2 0 264 656 859 427
p 2 25 280 615 10859 747
p 2 0 289 631 831 438
p 2 2 231 687 8077 514
p 2 0 254 666 765 408
p 2 3 290 627 8174 579
p 2 0 269 651 2243 446
p 2 17 247 656 9722 653
p 2 0 230 690 741 391
p 2 4 286 630 9518 597
p 2 0 242 678 819 403
p 2 1 218 701 8070 508
p 2 0 210 710 2676 390
p 2 2 271 647 7917 554
p 2 0 209 711 748 368
p 2 0 224 696 10032 542
p 2 0 222 698 2882 408
p 2 1 209 710 7730 491
p 2 0 253 667 3113 441
p 2 0 210 710 654 361
p 2 0 271 649 8263 537
p 2 0 251 669 3504 455
p 2 0 178 742 610 330
p 2 1 566 353 7864 850
p 2 0 421 499 4609 641
p 2 0 429 491 4052 614
p 2 1 342 577 8915 632
p 2 0 382 538 3297 566
p 2 0 260 660 2256 427
p 2 2 409 509 11248 718
p 2 1 323 596 3569 528
p 2 1 294 625 9064 580
p 2 0 322 598 2606 496
p 2 2 326 592 12602 681
p 2 0 331 589 1311 503
p 2 0 261 659 6577 512
p 2 0 289 631 4158 502
p 2 0 329 591 7424 564
p 2 0 281 639 976 435
p 2 2 291 627 9123 571
p 2 0 250 670 879 401
p 2 0 220 700 2334 386
p 2 0 270 650 9351 550
p 2 0 274 646 1032 436
p 2 0 177 743 594 331
p 2 1 221 698 8976 500
p 2 0 211 709 811 371
p 2 0 282 638 860 431
p 2 0 280 640 7398 529
p 2 0 256 664 2810 441
p 2 0 194 726 662 351
p 2 1 264 655 9179 567
p 2 1 262 657 2660 447
p 2 0 164 756 547 313
p 2 0 283 637 10202 573
p 2 0 302 618 2792 482
p 2 0 211 709 722 369
p 2 2 292 626 10436 594
p 2 0 237 683 2714 427
p 2 0 155 765 578 309
p 2 1 297 622 11468 636
p 2 0 252 668 2768 443
p 2 0 212 708 693 368
p 2 1 313 606 14000 692
p 2 0 266 654 1056 438
p 2 0 213 707 607 359
p 2 2 325 593 14000 695
p 2 0 249 671 994 412
p 2 0 179 741 532 326
p 2 1 331 588 12759 686
p 2 0 256 664 989 422
p 2 0 178 742 583 330
p 2 0 282 638 11943 608
p 2 0 205 715 932 376
p 2 0 123 797 471 277
p 2 4 307 609 13286 678
p 2 0 250 670 1084 426
p 2 0 197 723 568 343
p 2 3 309 608 12990 669
p 2 0 222 698 950 390
p 2 0 168 752 535 318
p 2 1 295 624 12442 648
p 2 0 238 682 979 410
p 2 0 188 732 550 337
p 2 4 258 658 12387 635
p 2 0 191 729 867 358
p 2 0 120 800 418 272
p 2 0 270 650 11966 605
p 2 0 241 679 958 405
p 2 0 160 760 473 308
p 2 2 258 660 11562 599
p 2 0 223 697 888 379
p 2 0 136 784 462 285
p 2 1 282 637 11654 635
p 2 0 238 682 943 398
p 2 0 258 662 858 414
p 2 2 277 641 11413 620
p 2 0 237 683 927 399
p 2 0 165 755 528 317
p 2 3 283 634 12379 648
p 2 0 548 372 2139 741
p 2 0 527 393 2013 703
p 2 4 670 246 12562 1037
p 2 0 712 208 3284 934
p 2 0 687 233 2469 875
p 2 5 753 162 11868 1163
p 2 0 705 215 2316 907
p 2 0 675 245 2748 886
p 2 0 684 236 2124 874
p 2 5 763 152 12066 1195
p 2 0 730 190 3033 941
p 2 0 704 216 2976 916
p 2 0 760 160 3589 980
p 2 4 741 175 12387 1161
p 2 0 795 125 3779 1034
p 2 0 771 149 4111 1027
p 2 0 750 170 3044 960
p 2 5 790 125 12177 1236
p 2 0 698 222 2524 900
p 2 0 701 219 3129 911
p 2 0 735 185 3352 970
p 2 3 763 154 10400 1195
p 2 0 793 127 3779 1051
p 2 0 779 141 3994 1042
p 2 0 764 156 3254 991
p 2 2 748 170 10653 1191
p 2 0 802 118 4082 1077
p 2 0 620 300 2125 827
p 2 0 675 245 2732 880
p 2 1 765 154 10356 1236
p 2 0 766 154 3103 1001
p 2 0 674 246 2833 909
p 2 0 765 155 3325 1004
p 2 2 755 163 8857 1193
p 2 0 725 195 2872 956
p 2 0 774 146 3425 1045
p 2 0 757 163 2889 990
p 2 5 726 189 8871 1172
p 2 0 770 150 2886 1027
p 2 0 681 239 2456 909
i 2 920 0 0 41475 3927
p 2 0 478 442 785 591
p 2 0 425 495 589 512
p 2 0 393 527 763 520
p 2 0 258 662 500 387
p 2 0 156 764 370 297
p 2 0 186 734 424 325
p 2 0 200 720 471 339
p 2 0 132 788 332 274
p 2 0 133 787 348 275
p 2 0 129 791 366 271
p 2 0 149 771 395 294
p 2 0 132 788 336 273
p 2 0 210 710 737 351
p 2 0 270 650 1041 405
p 2 0 194 726 1030 334
p 2 0 195 725 1030 334
p 2 0 154 766 1021 300
p 2 0 193 727 1123 337
p 2 0 155 765 1088 300
p 2 0 159 761 1070 300
p 2 0 114 806 1034 264
p 2 0 162 758 1118 311
p 2 0 153 767 1111 301
p 2 0 111 809 1055 262
p 2 0 111 809 1069 266
p 2 0 146 774 1143 297
p 2 0 166 754 1154 313
p 2 0 119 801 1099 274
p 2 0 112 808 1092 268
p 2 0 162 758 1147 307
p 2 0 135 785 1132 291
p 2 0 121 799 1126 278
p 2 0 100 820 1090 258
p 2 0 147 773 1146 299
p 2 0 137 783 1125 294
p 2 0 105 815 826 258
p 2 0 115 805 1333 271
p 2 0 120 800 432 268
p 2 0 123 797 431 271
p 2 0 78 842 303 229
p 2 0 95 825 310 241
p 2 0 97 823 314 243
p 2 0 128 792 373 270
p 2 0 61 859 268 213
p 2 0 84 836 283 231
p 2 0 101 819 315 249
p 2 0 81 839 306 230
p 2 0 64 856 272 214
p 2 0 60 860 257 209
p 2 0 97 823 298 241
p 2 0 176 744 502 319
p 2 0 81 839 284 228
p 2 0 91 829 293 236
p 2 0 80 840 301 231
p 2 0 106 814 329 249
p 2 0 71 849 257 215
p 2 0 78 842 258 223
p 2 0 76 844 276 225
p 2 0 85 835 285 232
p 2 0 60 860 255 209
p 2 0 67 853 258 215
p 2 0 88 832 299 236
p 2 0 52 868 250 205
p 2 0 43 877 224 195
p 2 0 44 876 225 195
p 2 0 71 849 256 220
p 2 0 62 858 250 211
p 2 0 44 876 221 194
p 2 0 62 858 242 209
p 2 0 81 839 294 231
p 2 0 79 841 284 227
p 2 0 49 871 232 200
p 2 0 54 866 234 204
p 2 0 95 825 293 240
p 2 0 63 857 254 213
p 2 0 57 863 245 206
p 2 0 54 866 229 204
p 2 0 65 855 248 213
p 2 0 75 845 266 224
p 2 0 37 883 208 188
p 2 0 53 867 231 201
p 2 0 50 870 233 201
p 2 0 60 860 248 211
p 2 0 44 876 220 196
p 2 0 52 868 231 201
p 2 0 59 861 241 209
p 2 0 59 861 238 208
p 2 0 39 881 212 192
p 2 0 41 879 217 194
p 2 0 50 870 234 201
p 2 0 46 874 226 198
p 2 0 36 884 208 190
p 2 0 36 884 221 190
p 2 0 57 863 239 206
p 2 0 68 852 456 219
p 2 0 85 835 716 235
p 2 0 68 852 781 222
p 2 0 69 851 800 222
p 2 0 112 808 939 264
p 2 0 122 798 972 270
p 2 0 85 835 899 234
p 2 0 80 840 925 233
p 2 0 70 850 951 224
p 2 0 72 848 938 224
p 2 0 83 837 969 238
p 2 0 100 820 1033 254
p 2 0 86 834 993 234
p 2 0 78 842 988 235
p 2 0 67 853 960 222
p 2 0 85 835 1037 242
p 2 0 56 864 983 213
p 2 0 63 857 1004 220
p 2 0 81 839 1039 233
p 2 0 64 856 967 221
p 2 0 63 857 1008 226
p 2 0 57 863 938 221
p 2 0 67 853 879 230
p 2 0 63 857 805 226
i 2 920 0 0 20759 3246
p 2 0 451 469 682 582
p 2 0 450 470 663 575
p 2 0 281 639 485 415
p 2 0 320 600 520 450
p 2 0 220 700 415 353
p 2 0 201 719 381 335
p 2 0 146 774 316 289
p 2 0 144 776 298 282
p 2 0 152 768 338 289
p 2 0 152 768 342 292
p 2 0 161 759 328 291
p 2 0 96 824 273 244
p 2 0 122 798 284 259
p 2 0 81 839 260 229
p 2 0 108 812 293 255
p 2 0 109 811 293 252
p 2 0 83 837 261 231
p 2 0 90 830 264 236
p 2 0 93 827 263 242
p 2 0 60 860 233 209
p 2 0 82 838 269 232
p 2 0 105 815 285 250
p 2 0 113 807 290 258
p 2 0 80 840 251 224
p 2 0 109 811 270 249
p 2 0 91 829 265 237
p 2 0 86 834 243 227
p 2 0 164 756 366 302
p 2 0 105 815 285 249
p 2 0 71 849 239 219
p 2 0 77 843 261 223
p 2 0 107 813 282 249
p 2 0 63 857 234 213
p 2 0 103 817 273 245
p 2 0 66 854 233 214
p 2 0 71 849 250 220
p 2 0 96 824 264 237
p 2 0 70 850 244 220
p 2 0 76 844 248 219
p 2 0 69 851 243 219
p 2 0 80 840 246 226
p 2 0 65 855 222 213
p 2 0 82 838 231 222
p 2 0 47 873 207 197
p 2 0 50 870 220 201
p 2 0 95 825 259 235
p 2 0 81 839 247 225
p 2 0 63 857 246 212
p 2 0 79 841 253 227
p 2 0 62 858 229 210
p 2 0 67 853 226 215
p 2 0 81 839 249 224
p 2 0 66 854 237 213
p 2 0 53 867 232 204
p 2 0 66 854 230 213
p 2 0 45 875 214 197
p 2 0 44 876 210 195
p 2 0 72 848 241 217
p 2 0 53 867 223 202
p 2 0 81 839 244 223
p 2 0 62 858 233 211
p 2 0 68 852 239 217
p 2 0 45 875 206 195
p 2 0 27 893 188 180
p 2 0 52 868 209 200
p 2 0 75 845 257 224
p 2 0 55 865 231 204
p 2 0 38 882 204 191
p 2 0 47 873 204 195
p 2 0 29 891 193 182
p 2 0 51 869 220 201
p 2 0 30 890 196 183
p 2 0 50 870 214 198
p 2 0 76 844 245 222
p 2 0 36 884 202 188
p 2 0 76 844 250 223
p 2 0 83 837 250 226
p 2 0 50 870 214 201
p 2 0 70 850 244 217
p 2 0 74 846 238 220
p 2 0 48 872 211 199
p 2 0 59 861 220 208
p 2 0 37 883 197 190
p 2 0 42 878 201 193
p 2 0 45 875 212 198
p 2 0 77 843 238 221
p 2 0 50 870 232 202
p 2 0 46 874 216 199
p 2 0 26 894 187 178
p 2 0 33 887 199 186
p 2 0 39 881 206 190
p 2 0 49 871 220 202
p 2 0 26 894 184 178
p 2 0 37 883 198 191
p 2 0 39 881 200 189
p 2 0 22 898 183 175
p 2 0 45 875 210 195
p 2 0 53 867 220 203
p 2 0 24 896 188 178
p 2 0 28 892 185 180
p 2 0 45 875 204 196
p 2 0 22 898 183 178
p 2 0 16 904 174 170
p 2 0 34 886 197 185
i 2 920 0 0 46113 3797
p 2 0 353 567 609 484
p 2 0 316 604 495 436
p 2 0 198 722 379 338
p 2 0 189 731 360 321
p 2 0 213 707 428 348
p 2 0 175 745 380 311
p 2 0 216 704 421 345
p 2 0 129 791 323 273
p 2 0 126 794 326 268
p 2 0 157 763 366 294
p 2 0 152 768 324 281
p 2 0 156 764 346 285
p 2 0 104 816 284 247
p 2 0 84 836 252 226
p 2 0 72 848 245 219
p 2 0 89 831 274 235
p 2 0 92 828 281 238
p 2 0 98 822 279 244
p 2 0 183 737 461 330
p 2 0 115 805 321 264
p 2 0 166 754 357 295
p 2 0 152 768 353 287
p 2 0 111 809 299 251
p 2 0 131 789 314 264
p 2 0 91 829 264 235
p 2 0 67 853 233 213
p 2 0 93 827 273 236
p 2 0 77 843 267 225
p 2 0 69 851 255 219
p 2 0 92 828 274 235
p 2 0 104 816 295 247
p 2 0 120 800 298 251
p 2 0 91 829 276 238
p 2 0 113 807 302 256
p 2 0 55 865 229 205
p 2 0 63 857 244 211
p 2 0 72 848 245 218
p 2 0 36 884 203 188
p 2 0 68 852 225 211
p 2 0 67 853 244 215
p 2 0 70 850 254 218
p 2 0 89 831 260 232
p 2 0 55 865 229 206
p 2 0 43 877 212 194
p 2 0 62 858 237 212
p 2 0 62 858 223 208
p 2 0 40 880 211 193
p 2 0 64 856 235 213
p 2 0 69 851 242 215
p 2 0 85 835 266 232
p 2 0 54 866 215 203
p 2 0 69 851 231 212
p 2 0 35 885 196 187
p 2 0 46 874 210 197
p 2 0 28 892 188 181
p 2 0 44 876 197 189
p 2 0 54 866 216 199
p 2 0 65 855 229 212
i 2 920 0 0 27180 3649
p 2 0 492 428 729 597
p 2 0 468 452 638 565
p 2 0 291 629 446 399
p 2 0 298 622 435 400
p 2 0 181 739 358 317
p 2 0 236 684 388 355
p 2 0 113 807 280 254
p 2 0 220 700 463 357
p 2 0 216 704 806 344
p 2 0 159 761 341 289
p 2 0 184 736 369 308
p 2 0 117 803 689 264
p 2 0 186 734 370 307
p 2 0 105 815 277 246
p 2 0 154 766 664 281
p 2 0 134 786 323 273
p 2 0 119 801 292 256
p 2 1 103 816 628 256
p 2 0 103 817 273 243
p 2 0 102 818 275 242
p 2 0 94 826 659 245
p 2 0 136 784 308 265
p 2 0 123 797 293 259
p 2 0 99 821 651 244
p 2 0 101 819 277 240
p 2 0 66 854 240 216
p 2 0 92 828 645 243
p 2 0 98 822 271 241
p 2 0 131 789 286 261
p 2 1 58 861 566 213
p 2 0 105 815 259 237
p 2 0 45 875 209 197
p 2 0 86 834 641 235
p 2 0 63 857 243 214
p 2 0 68 852 237 218
p 2 0 115 805 659 255
p 2 0 51 869 217 200
p 2 0 46 874 205 197
p 2 2 78 840 560 232
p 2 0 84 836 261 229
p 2 0 71 849 235 215
p 2 0 64 856 218 208
p 2 0 64 856 238 213
p 2 0 50 870 215 199
p 2 0 29 891 190 184
p 2 0 32 888 189 182
p 2 0 32 888 190 185
p 2 0 30 890 199 185
p 2 0 118 802 261 245
p 2 0 82 838 242 227
p 2 0 88 832 636 230
p 2 0 67 853 224 210
p 2 0 81 839 244 226
p 2 0 114 806 657 255
p 2 0 45 875 219 198
p 2 0 180 740 324 291
p 2 2 65 853 546 224
p 2 0 81 839 248 223
p 2 0 65 855 245 218
p 2 0 70 850 630 217
p 2 0 57 863 234 209
p 2 0 61 859 236 213
p 2 0 61 859 607 214
p 2 0 58 862 227 206
p 2 0 88 832 255 229
p 2 2 66 852 561 226
p 2 0 64 856 223 209
p 2 0 34 886 196 186
p 2 0 68 852 227 213
p 2 0 54 866 221 203
p 2 0 76 844 222 215
p 2 9 376 535 7030 917
p 2 0 274 646 638 431
p 2 0 194 726 406 330
p 2 2 358 560 4936 782
p 2 0 254 666 646 430
p 2 0 192 728 427 342
p 2 0 364 556 4989 769
p 2 0 263 657 629 426
p 2 0 204 716 400 338
p 2 26 373 521 7501 997
p 2 0 255 665 647 426
p 2 0 185 735 423 330
p 2 29 335 556 7645 1024
p 2 0 254 666 674 428
p 2 0 195 725 405 340
p 2 68 326 526 9879 1296
p 2 0 292 628 734 465
p 2 0 204 716 423 348
p 2 150 270 500 12613 1591
p 2 0 248 672 640 415
p 2 0 232 688 497 379
p 2 88 327 505 12223 1484
p 2 0 298 622 759 476
p 2 0 234 686 463 378
p 2 31 382 507 8128 1131
p 2 0 314 606 823 486
p 2 0 230 690 522 379
p 2 7 425 488 5655 947
p 2 0 307 613 753 476
p 2 0 247 673 492 388
p 2 13 426 481 6106 969
p 2 0 306 614 781 476
p 2 0 267 653 576 409
p 2 0 195 725 427 340
p 2 0 189 731 402 327
i 2 920 0 0 37145 3561
p 2 0 413 507 676 546
p 2 0 402 518 606 530
p 2 0 243 677 418 375
p 2 0 213 707 378 342
p 2 0 182 738 384 321
p 2 0 158 762 344 296
p 2 0 166 754 350 300
p 2 0 148 772 346 286
p 2 0 134 786 312 277
p 2 0 94 826 263 239
p 2 0 79 841 255 230
p 2 0 124 796 376 265
p 2 0 124 796 306 266
p 2 0 119 801 299 264
p 2 0 115 805 373 265
p 2 0 100 820 295 247
p 2 0 113 807 308 258
p 2 0 105 815 337 252
p 2 0 95 825 274 241
p 2 0 63 857 246 212
p 2 0 89 831 313 235
p 2 0 58 862 229 210
p 2 0 55 865 223 204
p 2 0 63 857 286 211
p 2 0 93 827 269 239
p 2 0 105 815 285 248
p 2 0 104 816 345 251
p 2 0 101 819 290 245
p 2 0 80 840 254 226
p 2 0 118 802 381 263
p 2 0 100 820 293 247
p 2 0 75 845 259 222
p 2 0 72 848 299 222
p 2 0 54 866 223 206
p 2 0 51 869 212 201
p 2 0 72 848 293 220
p 2 0 70 850 252 221
p 2 0 111 809 285 255
p 2 0 63 857 248 213
p 2 0 68 852 241 217
p 2 0 71 849 245 222
p 2 0 67 853 227 215
p 2 0 94 826 278 240
p 2 0 81 839 248 227
p 2 0 160 760 425 300
p 2 0 100 820 283 244
p 2 0 113 807 290 255
p 2 0 97 823 339 243
p 2 0 46 874 227 199
p 2 0 68 852 242 218
p 2 0 49 871 228 202
p 2 0 57 863 224 205
p 2 0 90 830 279 240
p 2 0 89 831 329 235
p 2 0 84 836 268 230
p 2 0 80 840 254 225
p 2 0 85 835 318 230
p 2 0 75 845 247 221
p 2 0 48 872 218 199
p 2 0 71 849 322 221
p 2 0 77 843 244 223
p 2 0 66 854 242 216
p 2 0 54 866 289 203
p 2 0 64 856 236 211
p 2 0 45 875 214 197
p 2 0 70 850 300 219
p 2 0 65 855 243 216
p 2 0 66 854 233 215
p 2 0 62 858 277 211
p 2 0 56 864 230 206
p 2 0 52 868 213 201
p 2 0 42 878 258 193
p 2 0 73 847 236 216
p 2 0 68 852 242 216
p 2 0 64 856 290 212
p 2 0 43 877 210 195
p 2 0 77 843 247 224
p 2 0 63 857 299 214
p 2 0 57 863 228 206
p 2 0 68 852 240 216
p 2 0 82 838 311 231
p 2 0 52 868 230 204
p 2 0 51 869 221 203
p 2 0 78 842 293 223
p 2 0 53 867 223 204
p 2 0 47 873 216 198
p 2 0 48 872 268 202
p 2 0 39 881 211 190
p 2 0 43 877 206 194
p 2 0 61 859 290 212
p 2 0 45 875 223 197
p 2 0 38 882 206 191
p 2 0 213 707 9229 472
p 2 0 171 749 612 320
p 2 0 108 812 339 250
p 2 0 214 706 9074 466
p 2 0 181 739 712 336
p 2 0 90 830 346 240
p 2 0 179 741 8600 427
p 2 0 138 782 616 296
p 2 0 92 828 333 240
p 2 0 206 714 9554 468
p 2 0 174 746 798 340
p 2 0 146 774 496 291
p 2 0 95 825 461 250
p 2 0 114 806 362 260
p 2 0 129 791 426 276
p 2 0 115 805 517 263
p 2 0 92 828 335 240
p 2 0 101 819 375 253
p 2 0 68 852 386 219
p 2 0 44 876 251 198
p 2 0 59 861 253 208
p 2 0 80 840 391 231
p 2 0 70 850 290 223
p 2 0 76 844 283 228
p 2 0 81 839 398 233
p 2 0 78 842 305 226
p 2 0 86 834 281 231
p 2 0 88 832 409 239
p 2 0 61 859 265 212
p 2 0 53 867 249 204
p 2 0 59 861 368 210
p 2 0 56 864 239 205
p 2 0 60 860 278 213
p 2 0 68 852 343 218
p 2 0 53 867 243 203
p 2 0 49 871 228 201
p 2 0 57 863 323 207
p 2 0 44 876 205 195
p 2 0 26 894 195 180
p 2 0 35 885 327 188
p 2 0 46 874 219 196
p 2 0 53 867 238 205
p 2 0 43 877 325 192
p 2 0 47 873 215 199
p 2 0 31 889 198 184
p 2 0 33 887 285 184
p 2 0 32 888 210 186
p 2 0 45 875 217 197
p 2 0 72 848 333 218
p 2 0 44 876 223 195
p 2 0 47 873 205 194
p 2 0 66 854 314 212
p 2 0 55 865 222 205
p 2 0 37 883 199 190
p 2 0 46 874 204 196
p 2 0 49 871 207 198
i 2 920 0 0 44371 4274
p 2 0 312 608 563 453
p 2 0 304 616 503 432
p 2 0 201 719 392 341
p 2 0 270 650 513 402
p 2 0 168 752 386 310
p 2 0 140 780 345 287
p 2 0 105 815 281 254
p 2 0 115 805 312 257
p 2 0 137 783 345 278
p 2 0 127 793 346 271
p 2 0 148 772 355 287
p 2 0 124 796 324 267
p 2 0 108 812 280 249
p 2 0 106 814 276 245
p 2 0 95 825 288 242
p 2 0 96 824 295 244
p 2 0 96 824 292 242
p 2 0 76 844 263 222
p 2 0 87 833 261 233
p 2 0 81 839 258 224
p 2 0 97 823 287 243
p 2 0 61 859 258 214
p 2 0 91 829 289 240
p 2 0 71 849 262 221
p 2 0 94 826 288 242
p 2 0 96 824 301 244
p 2 0 61 859 230 210
p 2 0 70 850 244 216
p 2 0 85 835 272 233
p 2 0 53 867 227 204
p 2 0 61 859 255 211
p 2 0 69 851 254 218
p 2 0 47 873 225 199
p 2 0 61 859 245 210
p 2 0 48 872 222 201
p 2 0 50 870 214 201
p 2 0 78 842 259 225
p 2 0 57 863 243 207
p 2 0 65 855 232 212
p 2 0 94 826 287 241
p 2 0 77 843 260 228
p 2 0 50 870 231 203
p 2 0 77 843 256 227
p 2 0 78 842 261 227
p 2 0 50 870 216 198
p 2 0 88 832 264 231
p 2 0 64 856 220 209
p 2 0 54 866 218 200
p 2 0 97 823 267 239
p 2 0 70 850 249 218
p 2 0 40 880 218 192
p 2 0 46 874 219 198
p 2 0 45 875 212 196
p 2 0 36 884 205 188
p 2 0 56 864 229 205
p 2 0 87 833 251 230
p 2 0 58 862 226 206
p 2 0 44 876 212 196
p 2 0 47 873 212 196
p 2 0 34 886 191 185
p 2 0 55 865 229 209
p 2 0 41 879 211 193
p 2 0 44 876 215 194
p 2 0 27 893 190 180
p 2 0 42 878 206 193
p 2 0 25 895 188 179
p 2 0 32 888 195 185
p 2 0 31 889 194 183
p 2 0 38 882 206 190
p 2 0 38 882 207 191
p 2 0 40 880 200 189
p 2 0 27 893 189 180
p 2 0 45 875 208 194
p 2 0 45 875 198 193
p 2 0 32 888 189 182
p 2 0 30 890 189 182
p 2 0 22 898 185 177
p 2 0 32 888 190 182
p 2 0 34 886 197 186
i 2 920 0 0 40813 4118
p 2 0 303 617 566 449
p 2 0 240 680 425 376
p 2 0 205 715 391 341
p 2 0 143 777 331 286
p 2 0 165 755 366 307
p 2 0 127 793 316 271
p 2 0 131 789 333 274
p 2 0 164 756 393 306
p 2 0 147 773 353 286
p 2 0 75 845 261 225
p 2 0 120 800 326 265
p 2 0 107 813 321 256
p 2 0 111 809 320 257
p 2 0 96 824 287 244
p 2 0 97 823 270 241
p 2 0 60 860 244 210
p 2 0 98 822 302 240
p 2 0 85 835 280 233
p 2 0 82 838 286 231
p 2 0 74 846 256 224
p 2 0 53 867 230 204
p 2 0 57 863 233 207
p 2 0 68 852 254 218
p 2 0 78 842 263 226
p 2 0 63 857 248 215
p 2 0 65 855 247 214
p 2 0 46 874 213 195
p 2 0 50 870 230 203
p 2 0 95 825 274 239
p 2 0 58 862 232 210
p 2 0 56 864 236 208
p 2 0 70 850 266 220
p 2 4 103 813 5045 329
p 2 0 100 820 392 255
p 2 0 80 840 303 230
p 2 8 114 798 3650 356
p 2 0 102 818 351 253
p 2 0 92 828 292 239
p 2 6 121 793 5094 356
p 2 0 95 825 398 248
p 2 0 66 854 257 218
p 2 0 123 797 4565 322
p 2 0 106 814 410 258
p 2 0 65 855 261 214
p 2 0 111 809 3779 298
p 2 0 92 828 382 245
p 2 0 68 852 258 218
p 2 0 123 797 3999 312
p 2 0 82 838 382 239
p 2 0 79 841 318 231
p 2 0 81 839 286 226
p 2 0 59 861 253 208
p 2 0 68 852 260 217
p 2 0 73 847 260 222
p 2 0 57 863 281 211
p 2 0 89 831 334 240
p 2 0 67 853 274 219
p 2 0 59 861 253 206
p 2 0 102 818 323 251
p 2 0 75 845 283 225
p 2 0 44 876 233 197
p 2 0 59 861 255 209
p 2 0 72 848 265 222
p 2 0 62 858 254 210
p 2 0 50 870 228 200
p 2 0 72 848 267 218
p 2 0 62 858 253 211
p 2 0 43 877 225 195
p 2 0 58 862 241 208
p 2 0 38 882 221 192
p 2 0 41 879 206 189
p 2 0 32 888 201 186
p 2 0 54 866 230 205
p 2 0 41 879 215 194
p 2 0 31 889 206 185
p 2 0 37 883 215 190
p 2 0 60 860 240 210
p 2 0 29 891 197 180
p 2 0 29 891 195 183
p 2 0 33 887 195 185
p 2 0 44 876 221 196
p 2 0 49 871 232 203
p 2 0 35 885 215 190
p 2 0 29 891 202 183
p 2 0 38 882 211 189
p 2 0 35 885 212 189
p 2 0 35 885 199 186
p 2 0 38 882 211 189
p 2 0 26 894 192 180
p 2 0 41 879 214 193
p 2 0 36 884 202 189
p 2 0 43 877 217 195
p 2 0 52 868 229 203
p 2 0 55 865 237 204
p 2 0 41 879 211 193
p 2 0 45 875 219 196
p 2 0 69 851 242 215
p 2 0 36 884 207 189
p 2 0 32 888 195 183
p 2 0 40 880 202 191
p 2 0 54 866 227 203
p 2 0 49 871 225 199
p 2 0 43 877 205 192
p 2 0 55 865 230 205
p 2 0 37 883 209 190
p 2 0 33 887 199 186
p 2 0 58 862 232 208
p 2 0 51 869 229 203
p 2 0 44 876 213 196
p 2 0 39 881 200 190
